PatientID,Diagnosis,BreedID,Breed,Age,Sex,Neutered,WeightChange,Weight,Hospitalised,HeartRate,Temperature,Vomiting,Diarrhoea,Hepatomegaly,ThinDrySkin,Alopecia,Pruritus,MuscleWastageWeakness,Lethargy,Panting,Neurological,Polydipsia,Polyuria,IncreasedALKP,IncreasedATL/GGT/AST,LowUSG,Proteinuria,Hypertensive,LowBloodSugar,Hypothyroid,CruciateSurgery
778,0,14962,Border Terrier,13,M,False,Weight gain,9.7,False,120.0,,False,False,False,False,False,False,False,False,True,False,True,True,True,,,,False,False,False,False
779,0,13714,Bichon Frise,12,M,True,False,15.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
780,0,14846,Cocker Spaniel,13,F,False,False,13.5,False,,38.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
781,0,14609,Golden Retriever,7,F,True,Weight gain,35.7,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,True,False
782,0,15049,Scottish Terrier,6,F,True,Weight gain,10.65,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,False,False,False,False,False
783,0,99999,Crossbreed,13,F,True,False,20.6,False,,,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
784,0,14844,Cavalier King Charles Spaniel,10,F,True,Weight loss,16.3,False,,,False,False,False,False,False,False,False,True,True,False,False,False,True,True,,,False,False,False,False
785,0,14073,Griffon,14,M,False,False,6.95,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
786,0,14850,Cocker Spaniel,7,F,True,False,20.1,False,140.0,,False,True,False,False,False,False,False,True,False,False,True,True,,,True,,False,False,False,False
787,0,99999,Crossbreed,13,M,True,False,16.5,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,False,False,False,False
788,0,13714,Bichon Frise,6,F,False,False,9.13,False,,,True,False,False,True,False,True,False,True,False,False,True,True,,,True,True,False,False,False,False
789,0,99999,Crossbreed,7,M,False,False,41.4,False,88.0,39.4,True,False,False,False,False,False,False,False,False,False,False,False,,,False,,False,False,False,False
790,0,14040,Greyhound,6,M,True,False,29.7,False,,,False,True,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False
791,0,14631,Labrador Retriever,14,F,True,Weight loss,24.6,False,108.0,,False,False,False,False,False,False,False,False,False,False,True,False,,,True,False,False,False,False,False
792,0,99999,Crossbreed,11,M,True,False,26.75,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
793,0,15009,Jack Russell Terrier,10,F,True,False,8.65,False,,,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False
794,0,14846,Cocker Spaniel,11,M,True,False,15.0,False,,,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False
795,0,99999,Crossbreed,14,F,True,False,27.5,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,True,True,False,False,False
796,0,15086,West Highland White Terrier,10,F,True,False,10.0,False,160.0,,False,False,False,False,False,False,True,False,True,True,True,False,True,True,,,False,False,False,False
797,0,14672,Schnauzer,10,F,True,False,12.5,False,,,True,False,True,True,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
798,0,15086,West Highland Terrier,10,M,True,False,,False,132.0,38.7,False,False,False,False,True,False,False,False,True,False,False,False,,,,,False,False,False,False
799,0,14967,Bull Terrier,8,M,True,Weight loss,37.7,False,90.0,39.9,False,False,True,True,False,True,False,False,True,False,False,False,,,,,False,False,False,False
800,0,14631,Labrador Retriever,13,M,False,False,,True,120.0,38.4,False,False,False,False,False,False,False,False,True,False,True,False,True,True,,,False,False,False,False
801,0,14846,Cocker Spaniel,6,F,True,Weight gain,15.3,False,,,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
802,0,15076,Staffordshire Bull Terrier,16,M,True,Weight loss,16.9,False,,,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False
803,0,99999,Crossbreed,15,M,True,False,21.3,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,True
804,0,14967,Bull Terrier,7,M,True,False,39.2,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
805,0,15076,Staffordshire Bull Terrier,10,F,True,False,22.7,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
806,0,99999,Crossbreed,9,F,True,False,15.1,False,,,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False
807,0,13962,Dalmatian,2,M,True,False,26.3,False,128.0,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,False,False,False,False
808,0,15049,Scottish Terrier,10,F,True,Weight loss,13.8,False,122.0,,True,False,True,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
809,0,15086,West Highland White Terrier,10,F,True,Weight loss,10.75,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
810,0,13714,Bichon Frise,7,M,True,No change,,False,120.0,38.0,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
811,0,13714,Bichon Frise,7,F,True,Weight gain,8.3,False,,,False,False,False,False,False,True,False,False,False,False,False,False,,,,,False,False,False,False
812,0,18063,Crossbreed,11,M,True,False,32.0,False,,,False,False,False,False,False,False,False,False,False,False,True,False,,,True,,False,False,False,False
813,0,13962,Dalmatian,7,F,True,False,33.9,False,,,False,False,False,False,False,False,False,True,False,False,True,False,True,True,,,False,False,False,False
814,0,14631,Labrador Retriever,9,F,True,False,32.0,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,True,,,False,False,False,False
815,0,15083,Tibetan Terrier,8,M,True,Weight gain,,True,150.0,38.4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,,,False,False,False,False
816,0,13962,Dalmatian,9,F,True,Weight loss,21.6,False,60.0,38.9,False,False,False,False,False,False,False,True,False,True,True,True,False,True,,,False,False,False,False
817,0,14631,Labrador Retriever,4,F,True,Weight gain,39.0,False,,,False,False,False,True,False,False,False,True,False,False,True,False,True,True,,,False,False,False,False
818,0,14129,Basset Hound,10,M,True,False,36.9,False,90.0,38.8,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False
819,0,15086,West Highland White Terrier,8,M,True,False,13.3,False,,,False,False,True,False,False,False,False,False,False,False,True,True,,,True,False,False,False,False,False
820,0,14591,Pomeranian,4,F,True,False,1.65,True,,,False,False,False,True,True,False,False,False,False,False,False,False,,,,,False,False,False,False
821,0,15009,Jack Russell Terrier,13,F,False,False,,True,140.0,37.8,False,False,False,False,False,False,False,False,False,False,True,True,True,,,,False,False,False,False
822,0,15087,Yorkshire Terrier,12,F,True,False,7.2,False,,,False,False,True,False,False,False,True,False,True,False,True,False,True,True,,,False,False,False,False
823,0,15009,Jack Russell Terrier,10,F,True,False,,False,,,False,False,False,True,False,True,False,False,False,False,True,False,True,True,,,False,False,False,False
824,0,99999,Crossbreed,13,F,True,False,9.05,False,136.0,,False,False,True,False,False,False,False,False,True,False,False,False,True,True,,,False,False,False,False
825,0,15083,Tibetan Terrier,8,F,True,False,11.15,False,120.0,38.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,,False,False,False,False
826,0,99999,Crossbreed,10,M,False,False,28.4,False,,,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False,False,False
827,0,14962,Border Terrier,11,M,True,False,13.7,True,136.0,,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False
828,0,15083,Tibetan Terrier,11,F,True,False,14.7,False,,,False,False,True,False,False,False,False,True,True,False,True,True,True,True,True,,False,False,False,False
829,0,19049,Schnauzer,13,M,True,Weight loss,17.2,True,,,False,False,False,False,False,False,True,False,False,True,False,False,,,,,False,False,False,False
830,0,14722,Buhund,12,M,True,Weight loss,21.0,False,,,False,True,False,False,False,False,False,True,False,False,True,True,True,True,,,False,False,False,False
831,0,13714,Bichon Frise,12,F,True,False,6.4,False,160.0,38.0,False,False,False,False,False,False,True,True,False,True,False,False,True,True,,,False,False,False,False
832,0,13714,Bichon Frise,8,M,True,False,9.6,False,,,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,,False,False,False,False
833,0,14996,English Toy Terrier,2,M,True,False,4.62,False,,,False,False,False,False,True,False,False,False,False,False,False,False,,,,,False,False,True,False
834,0,99999,Crossbreed,14,M,True,False,11.65,False,,,False,False,False,False,True,False,False,False,False,False,False,False,,,,,False,False,False,False
835,0,15076,Staffordshire Bull Terrier,14,M,False,False,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
836,0,14631,Labrador Retriever,8,M,True,Weight loss,,False,120.0,,False,False,False,True,True,False,False,False,False,False,True,True,,,,,False,False,False,False
837,0,13714,Bichon Frise,8,M,True,False,10.3,False,,,False,False,True,True,False,False,False,False,False,False,True,False,False,True,,,False,False,False,False
838,0,14631,Labrador Retriever,10,F,True,False,25.6,True,,38.1,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
839,0,15009,Jack Russell Terrier,10,M,True,False,9.65,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
840,0,99999,Crossbreed,12,M,True,False,13.65,False,120.0,,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False
841,0,14833,Shih Tzu,10,F,True,False,9.3,False,138.0,,True,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
842,0,14884,Springer Spaniel,9,F,True,False,18.2,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
843,0,14672,Schnauzer,9,M,True,False,15.7,False,,38.1,False,False,False,True,False,False,False,True,False,False,True,False,True,,,,False,False,False,False
844,0,15044,Jack Russell Terrier,11,M,True,False,9.3,False,,,True,False,False,False,False,False,False,True,False,False,True,True,,,False,False,False,False,False,False
845,0,15076,Staffordshire Bull Terrier,13,M,False,False,,False,100.0,38.6,False,False,True,False,False,False,False,False,True,False,True,False,,,,,False,False,False,False
846,0,15087,Yorkshire Terrier,5,F,True,False,8.6,False,140.0,40.3,True,True,True,True,False,False,False,True,False,False,True,False,,,False,True,False,False,False,False
847,0,15076,Staffordshire Bull Terrier,14,F,True,Weight loss,16.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
848,0,15009,Jack Russell Terrier,3,F,True,False,15.0,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False,False,False
849,0,99999,Crossbreed,12,M,True,False,19.2,False,,,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
850,0,15086,West Highland White Terrier,7,F,True,False,8.5,False,,,False,False,False,True,True,False,False,True,False,False,True,True,,,True,True,False,False,False,False
851,0,14796,German Shepherd,11,F,True,False,26.0,False,,38.1,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,,False,False,False,False
852,0,14844,Cavalier King Charles Spaniel,7,M,True,Weight gain,,False,120.0,,False,False,False,True,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
853,0,13714,Bichon Frise,10,M,True,False,15.1,False,,38.2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
854,0,13714,Bichon Frise,10,F,True,False,7.0,False,,,False,False,False,False,False,False,False,False,True,False,True,True,,,,,False,False,False,False
855,0,15009,Jack Russell Terrier,13,M,True,False,14.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
856,0,14631,Labrador Retriever,6,F,True,False,34.25,False,124.0,39.2,False,False,False,False,False,False,False,True,True,True,False,False,,,,,False,False,False,False
857,0,15083,Tibetan Terrier,12,M,False,False,10.5,True,80.0,,False,False,False,False,False,False,True,False,False,False,True,True,True,True,,,False,False,False,False
858,0,-124,Crossbreed,4,M,True,False,15.95,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,,False,False,False,False
