"PatientID","Diagnosis","Breed","Age","Sex","Neutered","WeightChange","Weight","Hospitalised","HeartRate","Temperature","Vomiting","Diarrhoea","Hepatomegaly","ThinDrySkin","Alopecia","Pruritus","MuscleWastageWeakness","Lethargy","Panting","Neurological","Polydipsia","Polyuria","IncreasedALKP","IncreasedATL/GGT/AST","LowUSG","Proteinuria","Hypertensive","LowBloodSugar","Hypothyroid","CruciateSurgery"
741,"0","Crossbreed",8,"F",True,"No change",10.6,False,NULL,NULL,False,False,False,False,False,True,False,False,False,False,True,True,NULL,NULL,"True",True,False,False,False,False
742,"0","Yorkshire Terrier",11,"M",True,"Weight gain",11.2,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
743,"0","Schnauzer",11,"F",True,"No change",9.2,False,NULL,NULL,False,False,True,True,False,False,False,True,False,False,True,True,"True","True",NULL,True,False,False,False,False
744,"0","Crossbreed",8,"F",True,"No change",7.9,False,NULL,NULL,False,False,False,False,False,False,True,True,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
745,"0","Crossbreed",7,"M",True,"No change",22.05,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
746,"0","Labrador Retriever",10,"F",True,"Weight loss",27.5,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"False","True","True",False,False,False,False,False
747,"0","West Highland White Terrier",12,"M",False,"No change",12.1,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,True,False,False,False
748,"0","Schnauzer",9,"F",True,"No change",8.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
749,"0","Crossbreed",5,"M",True,"No change",27.6,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,False,False,"False","False","False",NULL,False,False,True,False
750,"0","Golden Retriever",2,"F",True,"Weight gain",30.1,False,80,37.9,False,False,False,True,False,False,False,True,True,False,False,True,NULL,"True","False",True,False,False,True,False
751,"0","Bedlington Terrier",8,"F",True,"No change",8.3,False,90,38,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","False",True,False,False,False,False
752,"0","Crossbreed",12,"F",False,"No change",10.43,False,NULL,38.4,False,True,True,False,False,False,True,False,False,False,True,False,"True","False",NULL,NULL,False,False,False,False
753,"0","Yorkshire Terrier",12,"M",False,"No change",4.53,False,NULL,NULL,False,False,True,False,True,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,True,False,False,False
754,"0","Welsh Terrier",12,"F",True,"No change",8.65,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
755,"0","Collie",9,"F",True,"Weight loss",NULL,False,160,38.4,False,False,False,False,False,False,False,False,False,False,True,True,"False","False",NULL,NULL,False,False,False,False
756,"0","Cocker Spaniel",7,"F",False,"No change",12.3,False,NULL,38.5,True,False,False,False,False,False,False,False,False,False,False,True,"True",NULL,"False",False,False,False,False,False
757,"0","Staffordshire Bull Terrier",10,"F",False,"No change",17.6,False,NULL,NULL,False,False,False,True,False,False,False,False,False,False,False,False,"False","False",NULL,NULL,False,False,False,False
758,"0","Crossbreed",14,"F",True,"No change",NULL,False,126,NULL,False,False,False,False,False,False,False,False,True,False,False,True,"True","True","True",True,False,False,False,False
759,"0","West Highland White Terrier",9,"M",True,"No change",9.05,False,120,NULL,False,False,True,False,False,False,False,False,True,False,True,True,"True",NULL,NULL,NULL,False,False,False,False
760,"0","Bedlington Terrier",13,"F",False,"No change",10.1,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False","True",True,False,False,False,False
761,"0","Scottish Terrier",10,"F",True,"No change",10,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True","True","False",True,False,False,False,False
762,"0","Rhodesian Ridgeback",10,"M",True,"Weight loss",45.3,True,72,38.8,False,False,False,False,True,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
763,"0","Crossbreed",2,"F",True,"No change",6.7,False,NULL,NULL,False,False,True,True,True,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
764,"0","Schnauzer",10,"F",True,"No change",11.85,False,150,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
765,"0","Tibetan Spaniel",9,"F",True,"No change",14.4,False,100,NULL,False,False,True,True,True,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
766,"0","Border Terrier",10,"M",True,"No change",NULL,False,96,38.4,False,False,True,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,True,False,False,False,False
767,"0","Beagle",10,"F",True,"No change",17.7,False,104,35.9,True,True,False,False,True,False,False,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
768,"0","Crossbreed",4,"M",True,"No change",18.95,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,True,False,False
769,"0","Cocker Spaniel",9,"M",True,"No change",18.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","False","True",NULL,False,False,False,False
770,"0","Labrador Retriever",7,"F",True,"No change",34.8,False,100,38.2,True,False,False,False,False,False,False,True,True,False,True,False,"False","False","False",False,False,False,False,False
771,"0","Crossbreed",5,"M",False,"No change",11,False,120,39.6,True,True,True,True,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
772,"0","Boxer",10,"M",True,"No change",28.2,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,True,NULL,NULL,"False",False,False,False,False,False
773,"0","Crossbreed",3,"F",True,"No change",39.9,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"False","False","True",False,False,False,False,False
774,"0","Greyhound",7,"F",False,"No change",27.9,False,NULL,38.8,False,True,False,False,False,False,False,False,True,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
775,"0","Siberian Husky",9,"M",True,"No change",35.2,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,True
776,"0","Staffordshire Bull Terrier",8,"F",True,"No change",21.25,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
777,"0","Weimeraner",11,"M",True,"No change",34.8,False,120,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
778,"0","Border Terrier",13,"M",False,"Weight gain",9.7,False,120,NULL,False,False,False,False,False,False,False,False,True,False,True,True,"True",NULL,NULL,NULL,False,False,False,False
779,"0","Bichon Frise",12,"M",True,"No change",15,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"False","False",NULL,NULL,False,False,False,False
780,"0","Cocker Spaniel",13,"F",False,"No change",13.5,False,NULL,38,False,False,False,False,False,False,False,False,False,False,True,False,"False","False","True",True,False,False,False,False
781,"0","Golden Retriever",7,"F",True,"Weight gain",35.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,True,False
782,"0","Scottish Terrier",6,"F",True,"Weight gain",10.65,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
783,"0","Crossbreed",13,"F",True,"No change",20.6,False,NULL,NULL,False,False,False,False,False,False,True,False,False,False,True,False,"True","True","False",True,False,False,False,False
784,"0","Cavalier King Charles Spaniel",10,"F",True,"Weight loss",16.3,False,NULL,NULL,False,False,False,False,False,False,False,True,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
785,"0","Griffon",14,"M",False,"No change",6.95,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
786,"0","Cocker Spaniel",7,"F",True,"No change",20.1,False,140,NULL,False,True,False,False,False,False,False,True,False,False,True,True,NULL,NULL,"True",NULL,False,False,False,False
787,"0","Crossbreed",13,"M",True,"No change",16.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True","False",NULL,False,False,False,False
788,"0","Bichon Frise",6,"F",False,"No change",9.13,False,NULL,NULL,True,False,False,True,False,True,False,True,False,False,True,True,NULL,NULL,"True",True,False,False,False,False
789,"0","Crossbreed",7,"M",False,"No change",41.4,False,88,39.4,True,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,"False",NULL,False,False,False,False
790,"0","Greyhound",6,"M",True,"No change",29.7,False,NULL,NULL,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,"False",False,False,False,False,False
791,"0","Labrador Retriever",14,"F",True,"Weight loss",24.6,False,108,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,"True",False,False,False,False,False
792,"0","Crossbreed",11,"M",True,"No change",26.75,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True",NULL,NULL,False,False,False,False
793,"0","Jack Russell Terrier",10,"F",True,"No change",8.65,False,NULL,NULL,False,False,False,False,False,False,False,False,False,True,True,True,"True","True","True",True,False,False,False,False
794,"0","Cocker Spaniel",11,"M",True,"No change",15,False,NULL,NULL,False,False,True,False,False,False,False,True,False,False,False,False,"True","True","True",True,False,False,False,False
795,"0","Crossbreed",14,"F",True,"No change",27.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",True,True,False,False,False
796,"0","West Highland White Terrier",10,"F",True,"No change",10,False,160,NULL,False,False,False,False,False,False,True,False,True,True,True,False,"True","True",NULL,NULL,False,False,False,False
797,"0","Schnauzer",10,"F",True,"No change",12.5,False,NULL,NULL,True,False,True,True,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
798,"0","West Highland Terrier",10,"M",True,"No change",NULL,False,132,38.7,False,False,False,False,True,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
799,"0","Bull Terrier",8,"M",True,"Weight loss",37.7,False,90,39.9,False,False,True,True,False,True,False,False,True,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
800,"0","Labrador Retriever",13,"M",False,"No change",NULL,True,120,38.4,False,False,False,False,False,False,False,False,True,False,True,False,"True","True",NULL,NULL,False,False,False,False
801,"0","Cocker Spaniel",6,"F",True,"Weight gain",15.3,False,NULL,NULL,False,False,False,False,False,True,False,False,False,False,True,True,"False","False","True",False,False,False,False,False
802,"0","Staffordshire Bull Terrier",16,"M",True,"Weight loss",16.9,False,NULL,NULL,False,False,False,False,False,False,False,False,True,False,True,True,"True","True","True",True,False,False,False,False
803,"0","Crossbreed",15,"M",True,"No change",21.3,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,True
804,"0","Bull Terrier",7,"M",True,"No change",39.2,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
805,"0","Staffordshire Bull Terrier",10,"F",True,"No change",22.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
806,"0","Crossbreed",9,"F",True,"No change",15.1,False,NULL,NULL,False,False,False,False,False,True,False,False,False,False,True,True,"True","False","True",True,False,False,False,False
807,"0","Dalmatian",2,"M",True,"No change",26.3,False,128,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",NULL,False,False,False,False
808,"0","Scottish Terrier",10,"F",True,"Weight loss",13.8,False,122,NULL,True,False,True,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
809,"0","West Highland White Terrier",10,"F",True,"Weight loss",10.75,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
810,"0","Bichon Frise",7,"M",True,"No change",NULL,False,120,38,True,True,True,False,False,False,False,False,False,False,False,True,"True","True","True",True,False,False,False,False
811,"0","Bichon Frise",7,"F",True,"Weight gain",8.3,False,NULL,NULL,False,False,False,False,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
812,"0","Crossbreed",11,"M",True,"No change",32,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,"True",NULL,False,False,False,False
813,"0","Dalmatian",7,"F",True,"No change",33.9,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,False,"True","True",NULL,NULL,False,False,False,False
814,"0","Labrador Retriever",9,"F",True,"No change",32,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,"True",NULL,NULL,False,False,False,False
815,"0","Tibetan Terrier",8,"M",True,"Weight gain",NULL,True,150,38.4,False,False,False,True,False,False,False,True,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
816,"0","Dalmatian",9,"F",True,"Weight loss",21.6,False,60,38.9,False,False,False,False,False,False,False,True,False,True,True,True,"False","True",NULL,NULL,False,False,False,False
